Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
2016-06-26T22:32:35Z,1.125318745,Hungary,6.8,1047.1,7,1595.81,Belgium,1.78,1182.01,1.79,17424.38,The Draw,3.4,14617.46,3.45,3738.35,3738.35,100.2974%,-0.0029654
2016-06-26T22:32:37Z,1.12530855,Italy,4.6,2340.27,4.7,775.03,Spain,2.18,7219.02,2.2,9102.64,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:32:39Z,1.125317176,England,1.59,8505.22,1.6,6205.01,Iceland,8.8,2056.47,9,111.27,The Draw,3.8,4033.92,3.85,132.33,132.33,100.5725%,-0.0056925
2016-06-26T22:32:41Z,1.125363729,Poland,3.9,856.14,4,397.85,Portugal,2.38,93.46,2.4,7292.81,The Draw,3.05,89.58,3.1,16362.39,16362.39,100.4447%,-0.0044275
2016-06-26T22:32:45Z,1.125318341,France,1.54,182567.31,1.55,122169.66,Rep of Ireland,9.8,5066.76,10,3820.26,The Draw,3.95,3166.78,4,11615.68,11615.68,100.4556%,-0.0045354
2016-06-26T22:32:47Z,1.12531775,Germany,1.5,40680.06,1.51,16006.81,Slovakia,10.5,8046,11,7876.44,The Draw,4.1,6196.6,4.2,14989.94,14989.94,100.5807%,-0.0057737
2016-06-26T22:32:49Z,1.125318745,Hungary,6.8,1695.44,7,1766.49,Belgium,1.78,1039.59,1.79,17200.56,The Draw,3.4,14383.35,3.45,4687.76,4687.76,100.2974%,-0.0029654
2016-06-26T22:32:51Z,1.12530855,Italy,4.6,2340.27,4.7,775.03,Spain,2.18,7219.02,2.2,9056.99,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:32:53Z,1.125317176,England,1.59,8106.22,1.6,6124.6,Iceland,8.8,2056.47,9,111.27,The Draw,3.8,4033.92,3.85,23.69,23.69,100.5725%,-0.0056925
2016-06-26T22:32:55Z,1.125363729,Poland,3.9,856.14,4,397.85,Portugal,2.38,93.46,2.4,7292.81,The Draw,3.05,89.58,3.1,16362.39,16362.39,100.4447%,-0.0044275
2016-06-26T22:33:02Z,1.125318341,France,1.54,179613.12,1.55,120691.91,Rep of Ireland,9.8,3256.15,10,3575.03,The Draw,3.95,2553.07,4,10999.73,10999.73,100.4556%,-0.0045354
2016-06-26T22:33:06Z,1.12531775,Germany,1.5,40828.54,1.51,16006.81,Slovakia,10.5,8066.79,11,7876.44,The Draw,4.1,6196.6,4.2,15096.42,15096.42,100.5807%,-0.0057737
2016-06-26T22:33:08Z,1.125318745,Hungary,6.8,1695.44,7,1765.56,Belgium,1.78,1035.93,1.79,17383.19,The Draw,3.4,14410.74,3.45,4685.88,4685.88,100.2974%,-0.0029654
2016-06-26T22:33:10Z,1.12530855,Italy,4.6,2340.27,4.7,775.03,Spain,2.18,7219.02,2.2,9020.47,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:33:12Z,1.125317176,England,1.59,8106.22,1.6,6124.6,Iceland,8.8,2056.47,9,111.27,The Draw,3.8,4033.92,3.85,23.69,23.69,100.5725%,-0.0056925
2016-06-26T22:33:14Z,1.125363729,Poland,3.9,856.14,4,397.85,Portugal,2.38,93.46,2.4,7292.81,The Draw,3.05,89.58,3.1,16362.39,16362.39,100.4447%,-0.0044275
2016-06-26T22:33:17Z,1.125318341,France,1.54,179470.95,1.55,120378.57,Rep of Ireland,9.8,4307.04,10,4456.78,The Draw,3.95,2321.77,4,10984,10984,100.4556%,-0.0045354
2016-06-26T22:33:19Z,1.12531775,Germany,1.5,40824.89,1.51,16070.61,Slovakia,10.5,8112.44,11,7880.09,The Draw,4.1,6196.6,4.2,15095.12,15095.12,100.5807%,-0.0057737
2016-06-26T22:33:22Z,1.125318745,Hungary,6.8,1695.44,7,1766.49,Belgium,1.78,1039.59,1.79,17200.56,The Draw,3.4,14383.35,3.45,4687.76,4687.76,100.2974%,-0.0029654
2016-06-26T22:33:24Z,1.12530855,Italy,4.6,2340.27,4.7,775.03,Spain,2.18,7219.02,2.2,9102.64,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:33:26Z,1.125317176,England,1.59,8200.15,1.6,2004.41,Iceland,8.8,2056.47,9,154.82,The Draw,3.8,4062.26,3.85,236.93,236.93,100.5725%,-0.0056925
2016-06-26T22:33:28Z,1.125363729,Poland,3.9,856.14,4,397.85,Portugal,2.38,93.46,2.4,7292.81,The Draw,3.05,89.58,3.1,16362.39,16362.39,100.4447%,-0.0044275
2016-06-26T22:33:31Z,1.125318341,France,1.54,177809.1,1.55,120862.68,Rep of Ireland,9.8,5007.92,10,3771.69,The Draw,3.95,2401.12,4,11000.46,11000.46,100.4556%,-0.0045354
2016-06-26T22:33:33Z,1.12531775,Germany,1.5,40824.89,1.51,16070.61,Slovakia,10.5,8112.44,11,7880.09,The Draw,4.1,6196.6,4.2,15095.12,15095.12,100.5807%,-0.0057737
2016-06-26T22:33:36Z,1.125318745,Hungary,6.8,1695.44,7,1705.08,Belgium,1.78,798.09,1.79,17390.78,The Draw,3.4,14410.74,3.45,4234.2,4234.2,100.2974%,-0.0029654
2016-06-26T22:33:37Z,1.12530855,Italy,4.6,2340.27,4.7,775.03,Spain,2.18,7219.02,2.2,9020.47,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:33:39Z,1.125317176,England,1.59,8200.15,1.6,2004.41,Iceland,8.8,2056.47,9,154.82,The Draw,3.8,4062.26,3.85,236.93,236.93,100.5725%,-0.0056925
2016-06-26T22:33:41Z,1.125363729,Poland,3.95,37.74,4,100.89,Portugal,2.38,93.46,2.4,7849.86,The Draw,3.05,89.58,3.1,16362.39,16362.39,100.1201%,-0.0012000
2016-06-26T22:33:45Z,1.125318341,France,1.54,179562.25,1.55,120387.88,Rep of Ireland,9.8,4307.04,10,4456.78,The Draw,3.95,2321.77,4,10984,10984,100.4556%,-0.0045354
2016-06-26T22:33:47Z,1.12531775,Germany,1.5,40824.89,1.51,16070.61,Slovakia,10.5,8112.44,11,7880.09,The Draw,4.1,6196.6,4.2,15095.12,15095.12,100.5807%,-0.0057737
2016-06-26T22:33:49Z,1.125318745,Hungary,6.8,1695.44,7,1765.56,Belgium,1.78,1035.93,1.79,17377.25,The Draw,3.4,14410.74,3.45,4685.88,4685.88,100.2974%,-0.0029654
2016-06-26T22:33:51Z,1.12530855,Italy,4.6,2340.27,4.7,775.03,Spain,2.18,7219.02,2.2,9056.99,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:33:53Z,1.125317176,England,1.59,8200.15,1.6,2004.41,Iceland,8.8,2056.47,9,154.82,The Draw,3.8,4062.26,3.85,236.93,236.93,100.5725%,-0.0056925
2016-06-26T22:33:55Z,1.125363729,Poland,3.95,37.74,4,100.89,Portugal,2.38,93.46,2.4,7849.86,The Draw,3.05,89.58,3.1,16362.39,16362.39,100.1201%,-0.0012000
2016-06-26T22:33:59Z,1.125318341,France,1.54,179221.24,1.55,119710.52,Rep of Ireland,9.8,4244.75,10,5878.06,The Draw,3.95,2265.18,4,10987.65,10987.65,100.4556%,-0.0045354
2016-06-26T22:34:01Z,1.12531775,Germany,1.5,40817.58,1.51,16070.61,Slovakia,10.5,8112.44,11,7869.14,The Draw,4.1,6168.55,4.2,15092.51,15092.51,100.5807%,-0.0057737
2016-06-26T22:34:04Z,1.125318745,Hungary,6.8,1695.44,7,1667,Belgium,1.78,648.34,1.79,17473.17,The Draw,3.4,14410.74,3.45,4144.05,4144.05,100.2974%,-0.0029654
2016-06-26T22:34:06Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7219.02,2.2,9020.47,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:34:08Z,1.125317176,England,1.59,8200.15,1.6,2004.41,Iceland,8.8,2056.47,9,154.82,The Draw,3.8,4062.26,3.85,236.93,236.93,100.5725%,-0.0056925
2016-06-26T22:34:10Z,1.125363729,Poland,3.95,37.74,4,100.89,Portugal,2.38,93.46,2.4,7849.86,The Draw,3.05,89.58,3.1,16362.39,16362.39,100.1201%,-0.0012000
2016-06-26T22:34:14Z,1.125318341,France,1.54,173778.41,1.55,118408.17,Rep of Ireland,9.8,4193.83,10,5853.77,The Draw,3.95,2659,4,10767.32,10767.32,100.4556%,-0.0045354
2016-06-26T22:34:16Z,1.12531775,Germany,1.5,40911.9,1.51,16070.61,Slovakia,10.5,8112.44,11,7865.48,The Draw,4.1,6168.55,4.2,14980.68,14980.68,100.5807%,-0.0057737
2016-06-26T22:34:18Z,1.125318745,Hungary,6.8,1789.97,7,1792.52,Belgium,1.77,8940.15,1.78,10664.15,The Draw,3.4,14487.95,3.45,3794.44,3794.44,100.6148%,-0.0061107
2016-06-26T22:34:21Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7219.02,2.2,9020.47,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:34:23Z,1.125317176,England,1.59,8200.15,1.6,2004.41,Iceland,8.8,2038.21,9,154.82,The Draw,3.8,3970.96,3.85,236.93,236.93,100.5725%,-0.0056925
2016-06-26T22:34:25Z,1.125363729,Poland,3.95,37.74,4,100.89,Portugal,2.38,93.46,2.4,7849.86,The Draw,3.05,89.58,3.1,16362.39,16362.39,100.1201%,-0.0012000
2016-06-26T22:34:30Z,1.125318341,France,1.54,178671.01,1.55,119601.72,Rep of Ireland,9.8,4235.62,10,5867.1,The Draw,3.95,2217.7,4,10940.05,10940.05,100.4556%,-0.0045354
2016-06-26T22:34:32Z,1.12531775,Germany,1.5,40795.53,1.51,16052.6,Slovakia,10.5,8112.44,11,7869.14,The Draw,4.1,6204.74,4.2,14939.12,14939.12,100.5807%,-0.0057737
2016-06-26T22:34:34Z,1.125318745,Hungary,6.8,1644.32,7,2001.85,Belgium,1.78,785.48,1.79,17278.79,The Draw,3.4,14486.46,3.45,4196.54,4196.54,100.2974%,-0.0029654
2016-06-26T22:34:36Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7219.02,2.2,8983.1,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:34:38Z,1.125317176,England,1.59,8200.15,1.6,2004.41,Iceland,8.8,2038.21,9,154.82,The Draw,3.8,3970.96,3.85,236.93,236.93,100.5725%,-0.0056925
2016-06-26T22:34:40Z,1.125363729,Poland,3.95,37.74,4,100.89,Portugal,2.38,93.46,2.4,7849.86,The Draw,3.05,89.58,3.1,16362.39,16362.39,100.1201%,-0.0012000
2016-06-26T22:34:44Z,1.125318341,France,1.54,173084.46,1.55,118042.97,Rep of Ireland,9.8,4159.01,10,5608.17,The Draw,3.95,2731.34,4,10898.24,10898.24,100.4556%,-0.0045354
2016-06-26T22:34:46Z,1.12531775,Germany,1.5,40795.53,1.51,16052.6,Slovakia,10.5,8112.44,11,7869.14,The Draw,4.1,6172.3,4.2,14939.12,14939.12,100.5807%,-0.0057737
2016-06-26T22:34:48Z,1.125318745,Hungary,6.8,1789.97,7,1792.52,Belgium,1.77,8940.15,1.78,10664.15,The Draw,3.4,14487.95,3.45,3798.09,3798.09,100.6148%,-0.0061107
2016-06-26T22:34:50Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7219.02,2.2,8983.1,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:34:52Z,1.125317176,England,1.59,9241.29,1.6,2004.41,Iceland,8.8,2038.21,9,154.82,The Draw,3.8,3970.96,3.85,236.93,236.93,100.5725%,-0.0056925
2016-06-26T22:34:53Z,1.125363729,Poland,3.95,74.53,4,100.89,Portugal,2.38,93.46,2.4,7901.58,The Draw,3.05,89.58,3.1,16383.68,16383.68,100.1201%,-0.0012000
2016-06-26T22:34:57Z,1.125318341,France,1.54,173778.41,1.55,118408.17,Rep of Ireland,9.8,4193.83,10,5807.21,The Draw,3.95,2713.78,4,10712.54,10712.54,100.4556%,-0.0045354
2016-06-26T22:34:59Z,1.12531775,Germany,1.5,40780.92,1.51,16052.6,Slovakia,10.5,8112.44,11,7869.14,The Draw,4.1,6204.74,4.2,14898.69,14898.69,100.5807%,-0.0057737
2016-06-26T22:35:02Z,1.125318745,Hungary,6.8,1789.97,7,1792.52,Belgium,1.77,7521.36,1.78,9209.05,The Draw,3.4,14487.95,3.45,3798.09,3798.09,100.6148%,-0.0061107
2016-06-26T22:35:03Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7219.02,2.2,9020.47,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:35:05Z,1.125317176,England,1.59,9241.29,1.6,2004.41,Iceland,8.8,2038.21,9,154.82,The Draw,3.8,3970.96,3.85,236.93,236.93,100.5725%,-0.0056925
2016-06-26T22:35:07Z,1.125363729,Poland,3.95,74.53,4,100.89,Portugal,2.38,93.46,2.4,7901.58,The Draw,3.05,89.58,3.1,16383.68,16383.68,100.1201%,-0.0012000
2016-06-26T22:35:11Z,1.125318341,France,1.54,178774.11,1.55,109673.15,Rep of Ireland,9.8,3635.47,10,6320.62,The Draw,3.95,2887.76,4,10861.41,10861.41,100.4556%,-0.0045354
2016-06-26T22:35:13Z,1.12531775,Germany,1.5,40780.92,1.51,15937.46,Slovakia,10.5,8112.44,11,7835.07,The Draw,4.1,6204.74,4.2,14882.26,14882.26,100.5807%,-0.0057737
2016-06-26T22:35:15Z,1.125318745,Hungary,6.8,1789.97,7,1792.52,Belgium,1.77,8940.15,1.78,10664.15,The Draw,3.4,14487.95,3.45,3798.09,3798.09,100.6148%,-0.0061107
2016-06-26T22:35:17Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7219.02,2.2,8983.1,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:35:19Z,1.125317176,England,1.59,10576.09,1.6,1967.89,Iceland,8.8,2038.21,9,154.82,The Draw,3.8,3970.96,3.85,244.24,244.24,100.5725%,-0.0056925
2016-06-26T22:35:21Z,1.125363729,Poland,3.95,74.53,4,43.7,Portugal,2.36,266.26,2.38,2721.48,The Draw,3.05,91.54,3.1,16383.68,16383.68,100.4762%,-0.0047397
2016-06-26T22:35:25Z,1.125318341,France,1.54,177081.74,1.55,117373.65,Rep of Ireland,9.8,3839.62,10,5527.92,The Draw,3.95,2874.58,4,10761.03,10761.03,100.4556%,-0.0045354
2016-06-26T22:35:27Z,1.12531775,Germany,1.49,80183.99,1.5,61666.19,Slovakia,10.5,7645.8,11,7809.92,The Draw,4.2,20221.82,4.3,30138.78,30138.78,100.4474%,-0.0044543
2016-06-26T22:35:29Z,1.125318745,Hungary,6.8,1789.97,7,1792.52,Belgium,1.77,8940.15,1.78,10664.15,The Draw,3.4,14487.95,3.45,3798.09,3798.09,100.6148%,-0.0061107
2016-06-26T22:35:31Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7219.02,2.2,8983.1,The Draw,3,78448.15,3.05,62458.48,62458.48,100.9440%,-0.0093519
2016-06-26T22:35:33Z,1.125317176,England,1.59,10576.09,1.6,1967.89,Iceland,8.8,2038.21,9,154.82,The Draw,3.8,3970.96,3.85,244.24,244.24,100.5725%,-0.0056925
2016-06-26T22:35:35Z,1.125363729,Poland,3.95,74.53,4,100.89,Portugal,2.38,93.46,2.4,7901.58,The Draw,3.05,89.58,3.1,16383.68,16383.68,100.1201%,-0.0012000
2016-06-26T22:35:38Z,1.125318341,France,1.54,178574.5,1.55,133287.51,Rep of Ireland,9.8,3597.63,10,6250.18,The Draw,3.95,3139.18,4,10583.39,10583.39,100.4556%,-0.0045354
2016-06-26T22:35:40Z,1.12531775,Germany,1.49,80178.48,1.5,61666.19,Slovakia,10.5,7645.8,11,7809.92,The Draw,4.2,20221.82,4.3,30138.78,30138.78,100.4474%,-0.0044543
2016-06-26T22:35:42Z,1.125318745,Hungary,6.8,1739.42,7,1792.52,Belgium,1.77,6152.38,1.78,8698.71,The Draw,3.4,14487.95,3.45,3748.12,3748.12,100.6148%,-0.0061107
2016-06-26T22:35:44Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7219.02,2.2,8983.1,The Draw,3,78448.15,3.05,62440.26,62440.26,100.9440%,-0.0093519
2016-06-26T22:35:46Z,1.125317176,England,1.59,10576.09,1.6,1967.89,Iceland,8.8,1998.21,9,154.82,The Draw,3.8,3970.96,3.85,244.24,244.24,100.5725%,-0.0056925
2016-06-26T22:35:48Z,1.125363729,Poland,3.95,74.53,4,43.7,Portugal,2.36,266.26,2.38,2721.48,The Draw,3.05,91.54,3.1,16383.68,16383.68,100.4762%,-0.0047397
2016-06-26T22:35:51Z,1.125318341,France,1.54,178770.07,1.55,135828.68,Rep of Ireland,9.8,3609.47,10,6295.05,The Draw,3.95,2887.76,4,10866.88,10866.88,100.4556%,-0.0045354
2016-06-26T22:35:53Z,1.12531775,Germany,1.49,80198.66,1.5,58688.72,Slovakia,10.5,7667.71,11,7867.13,The Draw,4.2,19428.05,4.3,30194.12,30194.12,100.4474%,-0.0044543
2016-06-26T22:35:55Z,1.125318745,Hungary,6.8,1666.38,7,1792.52,Belgium,1.77,6152.38,1.78,9109.83,The Draw,3.4,14487.95,3.45,3748.12,3748.12,100.6148%,-0.0061107
2016-06-26T22:35:57Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7219.02,2.2,8983.1,The Draw,3,78448.15,3.05,62440.26,62440.26,100.9440%,-0.0093519
2016-06-26T22:35:59Z,1.125317176,England,1.59,10576.09,1.6,1967.89,Iceland,8.8,1998.21,9,154.82,The Draw,3.8,3970.96,3.85,244.24,244.24,100.5725%,-0.0056925
2016-06-26T22:36:02Z,1.125363729,Poland,3.95,74.53,4,43.7,Portugal,2.36,266.26,2.38,2721.48,The Draw,3.05,91.54,3.1,16383.68,16383.68,100.4762%,-0.0047397
2016-06-26T22:36:05Z,1.125318341,France,1.54,177986.22,1.55,136309.59,Rep of Ireland,9.8,3514.72,10,6226.02,The Draw,3.95,2702.18,4,10592.52,10592.52,100.4556%,-0.0045354
2016-06-26T22:36:07Z,1.12531775,Germany,1.49,80151.34,1.5,61666.21,Slovakia,10.5,7645.8,11,7809.92,The Draw,4.2,20221.82,4.3,30138.78,30138.78,100.4474%,-0.0044543
2016-06-26T22:36:09Z,1.125318745,Hungary,6.8,1739.42,7,1792.52,Belgium,1.77,6152.38,1.78,8843.31,The Draw,3.4,14487.95,3.45,3748.12,3748.12,100.6148%,-0.0061107
2016-06-26T22:36:11Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7199.21,2.2,8983.1,The Draw,3,78448.15,3.05,62440.26,62440.26,100.9440%,-0.0093519
2016-06-26T22:36:13Z,1.125317176,England,1.59,10576.09,1.6,1967.89,Iceland,8.8,1998.21,9,154.82,The Draw,3.8,3970.96,3.85,244.24,244.24,100.5725%,-0.0056925
2016-06-26T22:36:15Z,1.125363729,Poland,3.95,74.53,4,43.7,Portugal,2.36,266.26,2.38,2721.48,The Draw,3.05,91.54,3.1,16383.68,16383.68,100.4762%,-0.0047397
2016-06-26T22:36:20Z,1.125318341,France,1.54,178700.55,1.55,135277.23,Rep of Ireland,9.8,3601.52,10,6308.77,The Draw,3.95,2865.28,4,10867.73,10867.73,100.4556%,-0.0045354
2016-06-26T22:36:22Z,1.12531775,Germany,1.49,80162.48,1.5,61677.27,Slovakia,10.5,7645.8,11,7809.92,The Draw,4.2,20221.82,4.3,30138.78,30138.78,100.4474%,-0.0044543
2016-06-26T22:36:24Z,1.125318745,Hungary,6.8,1739.42,7,1792.52,Belgium,1.77,6152.38,1.78,8698.71,The Draw,3.4,14487.95,3.45,3748.12,3748.12,100.6148%,-0.0061107
2016-06-26T22:36:26Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7199.21,2.2,8983.1,The Draw,3,78448.15,3.05,62440.26,62440.26,100.9440%,-0.0093519
2016-06-26T22:36:28Z,1.125317176,England,1.59,10576.09,1.6,1967.89,Iceland,8.8,1998.21,9,154.82,The Draw,3.8,3970.96,3.85,244.24,244.24,100.5725%,-0.0056925
2016-06-26T22:36:30Z,1.125363729,Poland,3.95,74.53,4,43.7,Portugal,2.36,266.26,2.38,2721.48,The Draw,3.05,91.54,3.1,16383.68,16383.68,100.4762%,-0.0047397
2016-06-26T22:36:33Z,1.125318341,France,1.54,178194.1,1.55,135988.49,Rep of Ireland,9.8,3485.12,10,6222.37,The Draw,3.95,2692.18,4,10605.87,10605.87,100.4556%,-0.0045354
2016-06-26T22:36:35Z,1.12531775,Germany,1.49,80162.48,1.5,61494.67,Slovakia,10.5,7645.8,11,7809.92,The Draw,4.2,21041.67,4.3,30138.78,30138.78,100.4474%,-0.0044543
2016-06-26T22:36:37Z,1.125318745,Hungary,6.8,9947.71,7,915.25,Belgium,1.76,9729.78,1.77,8578.73,The Draw,3.4,15966.75,3.45,3015.32,3015.32,100.9358%,-0.0092715
2016-06-26T22:36:39Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7199.21,2.2,8983.1,The Draw,3,78448.15,3.05,62440.26,62440.26,100.9440%,-0.0093519
2016-06-26T22:36:41Z,1.125317176,England,1.59,10576.09,1.6,1967.89,Iceland,8.8,1998.21,9,154.82,The Draw,3.8,3970.96,3.85,244.24,244.24,100.5725%,-0.0056925
2016-06-26T22:36:43Z,1.125363729,Poland,3.95,74.53,4,43.7,Portugal,2.36,266.26,2.38,2721.48,The Draw,3.05,91.54,3.1,16383.68,16383.68,100.4762%,-0.0047397
2016-06-26T22:36:48Z,1.125318341,France,1.54,174820.93,1.55,135413.15,Rep of Ireland,9.8,4269.09,10,6032.36,The Draw,3.95,2530.51,4,11655.19,11655.19,100.4556%,-0.0045354
2016-06-26T22:36:50Z,1.12531775,Germany,1.49,80162.48,1.5,61494.67,Slovakia,10.5,7645.8,11,7809.92,The Draw,4.2,21041.67,4.3,30138.78,30138.78,100.4474%,-0.0044543
2016-06-26T22:36:52Z,1.125318745,Hungary,6.8,1739.42,7,1759.33,Belgium,1.77,5406.33,1.78,9633.06,The Draw,3.4,14487.95,3.45,3347.3,3347.3,100.6148%,-0.0061107
2016-06-26T22:36:55Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7199.21,2.2,8983.1,The Draw,3,78448.15,3.05,62440.26,62440.26,100.9440%,-0.0093519
2016-06-26T22:36:57Z,1.125317176,England,1.59,10576.09,1.6,1967.89,Iceland,8.8,1998.21,9,154.82,The Draw,3.8,3970.96,3.85,244.24,244.24,100.5725%,-0.0056925
2016-06-26T22:36:59Z,1.125363729,Poland,3.95,74.53,4,43.7,Portugal,2.36,266.26,2.38,2721.48,The Draw,3.05,91.54,3.1,16383.68,16383.68,100.4762%,-0.0047397
2016-06-26T22:37:03Z,1.125318341,France,1.54,169981.71,1.55,135612.22,Rep of Ireland,9.8,3605.92,10,6219.39,The Draw,3.95,2490.91,4,11296.85,11296.85,100.4556%,-0.0045354
2016-06-26T22:37:05Z,1.12531775,Germany,1.49,80018.24,1.5,65665.47,Slovakia,10.5,7653.22,11,7809.92,The Draw,4.2,20987.72,4.3,30143.15,30143.15,100.4474%,-0.0044543
2016-06-26T22:37:07Z,1.125318745,Hungary,6.8,9956.41,7,324.77,Belgium,1.76,7158.28,1.77,6395.48,The Draw,3.4,15355.41,3.45,2934.9,2934.9,100.9358%,-0.0092715
2016-06-26T22:37:09Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7199.21,2.2,8983.1,The Draw,3,78448.15,3.05,62440.26,62440.26,100.9440%,-0.0093519
2016-06-26T22:37:10Z,1.125317176,England,1.59,10576.09,1.6,1967.89,Iceland,8.8,1989.99,9,154.82,The Draw,3.8,3970.96,3.85,244.24,244.24,100.5725%,-0.0056925
2016-06-26T22:37:12Z,1.125363729,Poland,3.95,74.53,4,43.7,Portugal,2.36,266.26,2.38,2721.48,The Draw,3.05,91.54,3.1,16383.68,16383.68,100.4762%,-0.0047397
2016-06-26T22:37:16Z,1.125318341,France,1.54,172776.67,1.55,135092.66,Rep of Ireland,9.8,4869.85,10,6032.36,The Draw,3.95,2558.68,4,11669.01,11669.01,100.4556%,-0.0045354
2016-06-26T22:37:18Z,1.12531775,Germany,1.49,79988.55,1.5,65665.47,Slovakia,10.5,7653.22,11,7809.92,The Draw,4.2,20987.72,4.3,30143.15,30143.15,100.4474%,-0.0044543
2016-06-26T22:37:20Z,1.125318745,Hungary,7,235.22,7.2,2846.14,Belgium,1.76,5995.97,1.77,3928.77,The Draw,3.4,14883.16,3.45,2935.05,2935.05,100.5157%,-0.0051302
2016-06-26T22:37:22Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7199.21,2.2,8965.25,The Draw,3,78448.15,3.05,62440.26,62440.26,100.9440%,-0.0093519
2016-06-26T22:37:24Z,1.125317176,England,1.59,10576.09,1.6,1967.89,Iceland,8.8,1989.99,9,154.82,The Draw,3.8,3970.96,3.85,244.24,244.24,100.5725%,-0.0056925
2016-06-26T22:37:25Z,1.125363729,Poland,3.95,74.53,4,43.7,Portugal,2.36,266.26,2.38,2721.48,The Draw,3.05,91.54,3.1,16383.68,16383.68,100.4762%,-0.0047397
2016-06-26T22:37:29Z,1.125318341,France,1.54,173212.64,1.55,135394.89,Rep of Ireland,9.8,4877.15,10,6032.36,The Draw,3.95,2550.51,4,11543.89,11543.89,100.4556%,-0.0045354
2016-06-26T22:37:31Z,1.12531775,Germany,1.49,79988.55,1.5,65665.47,Slovakia,10.5,7653.22,11,7809.92,The Draw,4.2,20987.72,4.3,30143.15,30143.15,100.4474%,-0.0044543
2016-06-26T22:37:33Z,1.125318745,Hungary,7,235.22,7.2,2846.14,Belgium,1.76,5995.97,1.77,16750.96,The Draw,3.4,14883.16,3.45,3008.85,3008.85,100.5157%,-0.0051302
2016-06-26T22:37:35Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7199.21,2.2,8965.25,The Draw,3,78448.15,3.05,62440.26,62440.26,100.9440%,-0.0093519
2016-06-26T22:37:37Z,1.125317176,England,1.59,10576.09,1.6,1967.89,Iceland,8.8,1989.99,9,154.82,The Draw,3.8,3970.96,3.85,244.24,244.24,100.5725%,-0.0056925
2016-06-26T22:37:39Z,1.125363729,Poland,3.95,74.53,4,43.7,Portugal,2.36,266.26,2.38,2721.48,The Draw,3.05,91.54,3.1,16383.68,16383.68,100.4762%,-0.0047397
2016-06-26T22:37:42Z,1.125318341,France,1.54,172900.85,1.55,135424.65,Rep of Ireland,9.8,4873.5,10,6032.36,The Draw,3.95,2564.16,4,11669.01,11669.01,100.4556%,-0.0045354
2016-06-26T22:37:44Z,1.12531775,Germany,1.49,80018.24,1.5,65665.47,Slovakia,10.5,7653.22,11,7809.92,The Draw,4.2,20987.72,4.3,30143.15,30143.15,100.4474%,-0.0044543
2016-06-26T22:37:46Z,1.125318745,Hungary,7,235.22,7.2,2846.14,Belgium,1.76,5995.97,1.77,17225.72,The Draw,3.4,14883.16,3.45,3008.85,3008.85,100.5157%,-0.0051302
2016-06-26T22:37:48Z,1.12530855,Italy,4.6,2294.62,4.7,775.03,Spain,2.18,7199.21,2.2,8965.25,The Draw,3,78448.15,3.05,62440.26,62440.26,100.9440%,-0.0093519
