2016-06-28T00:05:50Z,1.125308550,Italy,4.4,20501.17,4.5,8015.92,Spain,2.26,48242.49,2.28,28849.77,The Draw,2.96,17928.02,2.98,5575.3,
2016-06-28T00:05:52Z,1.125317176,England,1.52,126226.36,1.53,83858.31,Iceland,9.6,5087.05,9.8,6977.46,The Draw,4.1,18925.85,4.2,22863.06,
2016-06-28T00:05:54Z,1.125363729,Poland,4.1,5202.5,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:05:56Z,1.125368561,Wales,6.2,101.98,6.4,1780.43,Belgium,1.77,3315.83,1.78,1028.0,The Draw,3.65,1541.99,3.7,5167.57,
2016-06-28T00:06:00Z,1.125308550,Italy,4.4,20481.94,4.5,8015.92,Spain,2.26,48193.77,2.28,28778.69,The Draw,2.96,17928.02,2.98,5575.3,
2016-06-28T00:06:02Z,1.125317176,England,1.52,126226.36,1.53,83858.31,Iceland,9.6,5090.61,9.8,7663.35,The Draw,4.1,18925.85,4.2,22863.06,
2016-06-28T00:06:04Z,1.125363729,Poland,4.1,5193.59,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:06:06Z,1.125368561,Wales,6.2,101.98,6.4,1768.55,Belgium,1.77,3315.83,1.78,1028.0,The Draw,3.65,1541.99,3.7,5167.57,
2016-06-28T00:06:10Z,1.125308550,Italy,4.4,20490.77,4.5,8015.92,Spain,2.26,48209.82,2.28,28796.29,The Draw,2.96,17928.02,2.98,5575.3,
2016-06-28T00:06:12Z,1.125317176,England,1.52,126226.36,1.53,83858.31,Iceland,9.6,5090.61,9.8,7663.35,The Draw,4.1,18925.85,4.2,22863.06,
2016-06-28T00:06:14Z,1.125363729,Poland,4.1,5193.59,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:06:16Z,1.125368561,Wales,6.2,101.98,6.4,1780.43,Belgium,1.77,3315.83,1.78,1028.0,The Draw,3.65,1541.99,3.7,5167.57,
2016-06-28T00:06:20Z,1.125308550,Italy,4.4,20447.95,4.5,7947.71,Spain,2.26,48132.78,2.28,28760.85,The Draw,2.96,17922.67,2.98,5564.6,
2016-06-28T00:06:21Z,1.125317176,England,1.52,126226.36,1.53,83858.31,Iceland,9.6,5090.61,9.8,7663.35,The Draw,4.1,18925.85,4.2,22863.06,
2016-06-28T00:06:24Z,1.125363729,Poland,4.1,5193.59,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:06:26Z,1.125368561,Wales,6.2,101.98,6.4,1775.01,Belgium,1.77,3296.22,1.78,2713.59,The Draw,3.65,1541.99,3.7,5185.49,
2016-06-28T00:06:32Z,1.125308550,Italy,4.4,20490.77,4.5,8015.92,Spain,2.26,48209.82,2.28,28796.29,The Draw,2.96,17928.02,2.98,5575.3,
2016-06-28T00:06:34Z,1.125317176,England,1.52,126153.26,1.53,83642.31,Iceland,9.6,5082.3,9.8,6744.47,The Draw,4.1,18890.94,4.2,22847.01,
2016-06-28T00:06:36Z,1.125363729,Poland,4.1,5193.59,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:06:38Z,1.125368561,Wales,6.2,101.98,6.4,1775.01,Belgium,1.77,3296.22,1.78,2713.59,The Draw,3.65,1541.99,3.7,5185.49,
2016-06-28T00:06:42Z,1.125308550,Italy,4.4,20490.77,4.5,8015.92,Spain,2.26,48209.82,2.28,28796.29,The Draw,2.96,17928.02,2.98,5575.3,
2016-06-28T00:06:44Z,1.125317176,England,1.52,126153.26,1.53,83670.63,Iceland,9.6,5082.3,9.8,6835.72,The Draw,4.1,18895.93,4.2,22863.06,
2016-06-28T00:06:46Z,1.125363729,Poland,4.1,5193.59,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:06:48Z,1.125368561,Wales,6.2,101.98,6.4,1775.01,Belgium,1.77,3296.22,1.78,2713.59,The Draw,3.65,1541.99,3.7,5185.49,
2016-06-28T00:06:52Z,1.125308550,Italy,4.4,20481.94,4.5,8015.92,Spain,2.26,48193.77,2.28,28778.69,The Draw,2.96,17928.02,2.98,5575.3,
2016-06-28T00:06:56Z,1.125317176,England,1.52,126153.26,1.53,83624.29,Iceland,9.6,5082.3,9.8,6744.47,The Draw,4.1,18890.94,4.2,22847.01,
2016-06-28T00:06:58Z,1.125363729,Poland,4.1,5193.59,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:07:00Z,1.125368561,Wales,6.2,93.07,6.4,1956.87,Belgium,1.77,3296.22,1.78,2682.54,The Draw,3.65,1541.99,3.7,5170.55,
2016-06-28T00:07:04Z,1.125308550,Italy,4.4,20438.62,4.5,7940.94,Spain,2.26,47916.53,2.28,28782.32,The Draw,2.96,17905.12,2.98,5556.1,
2016-06-28T00:07:06Z,1.125317176,England,1.52,126153.26,1.53,83624.29,Iceland,9.6,5082.3,9.8,6744.47,The Draw,4.1,18890.94,4.2,22847.01,
2016-06-28T00:07:08Z,1.125363729,Poland,4.1,5193.59,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:07:10Z,1.125368561,Wales,6.2,101.98,6.4,1775.01,Belgium,1.77,3296.22,1.78,2713.59,The Draw,3.65,1541.99,3.7,5185.49,
2016-06-28T00:07:14Z,1.125308550,Italy,4.4,20389.78,4.5,8047.92,Spain,2.26,47983.44,2.28,28641.04,The Draw,2.96,17905.12,2.98,5496.85,
2016-06-28T00:07:16Z,1.125317176,England,1.52,125381.75,1.53,83014.15,Iceland,9.6,5064.47,9.8,6744.47,The Draw,4.1,18925.11,4.2,22741.07,
2016-06-28T00:07:18Z,1.125363729,Poland,4.1,5193.59,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:07:20Z,1.125368561,Wales,6.2,93.07,6.4,1956.87,Belgium,1.77,3296.22,1.78,2682.54,The Draw,3.65,1541.99,3.7,5170.55,
2016-06-28T00:07:24Z,1.125308550,Italy,4.4,20438.62,4.5,7944.51,Spain,2.26,48094.83,2.28,28023.57,The Draw,2.96,17905.12,2.98,5556.1,
2016-06-28T00:07:27Z,1.125317176,England,1.52,125981.8,1.53,83198.99,Iceland,9.6,5082.3,9.8,6744.47,The Draw,4.1,18843.41,4.2,22847.01,
2016-06-28T00:07:28Z,1.125363729,Poland,4.1,5193.59,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:07:31Z,1.125368561,Wales,6.2,93.07,6.4,1956.87,Belgium,1.77,3296.22,1.78,2682.54,The Draw,3.65,1541.99,3.7,5170.55,
2016-06-28T00:07:35Z,1.125308550,Italy,4.4,20380.87,4.5,8047.92,Spain,2.26,47947.78,2.28,28641.04,The Draw,2.96,17905.12,2.98,5496.85,
2016-06-28T00:07:37Z,1.125317176,England,1.52,125432.3,1.53,115061.31,Iceland,9.6,5056.75,9.8,5659.03,The Draw,4.1,18919.76,4.2,22792.77,
2016-06-28T00:07:39Z,1.125363729,Poland,4.1,5193.59,4.2,11458.12,Portugal,2.28,2145.78,2.3,4525.69,The Draw,3.05,13653.15,3.1,55900.76,
2016-06-28T00:07:41Z,1.125368561,Wales,6.2,93.07,6.4,1956.87,Belgium,1.77,3296.22,1.78,2682.54,The Draw,3.65,1541.99,3.7,5170.55,
2016-06-28T00:07:45Z,1.125308550,Italy,4.4,20435.06,4.5,8047.92,Spain,2.26,48079.4,2.28,28779.18,The Draw,2.96,17905.12,2.98,5556.1,
